it_id;it_ca_id;it_lo_id;it_serialnumber;it_code;it_barcode;it_expirydate;it_description;it_manufacturer;it_price;it_qtity
1778;1393;1393;120;CJTKLVF6YD3J056SVG12 ;378658431;2012-08-14 11:52;quantare Tam quantare habitatio ut ;FD6XIUY1OFUV94SU9S604N ;1875390626;919
1779;437;437;97914;HWSW82EXUIQRR0PZMUFN ;70265526;2005-08-24 18:47;quo et dolorum nomen ;IN9PL8YSJ10HGM7J ;1761477559;9434
1780;1158;1158;29280;NIKBXZZ4TCETSVN0ODS0 ;524875671;2008-03-28 18:48;egreddior vobis et fecundio, ;T4NKSL4F0E ;7602729233;1539
1781;1940;1940;75746;3UDS85HT9LLEZTD8KA2F ;174081782;2009-12-09 02:47;quo non funem. novum volcans nomen ;JJ74SRNA85DTQMAT8 ;1194578149;315
1782;2606;2606;23191;06CYZ52YXHNMJJO7JPTI ;816554498;2014-10-18 15:39;plorum sed quo plorum ;B81967ZZ0Q149KUG ;4163463723;1279
1783;2438;2438;98398;KQSES19S42PLF3N0T90E ;213631209;2012-07-04 20:37;quad fecundio, parte Sed ;ZTVOOYWAUGBXYHRWTP5G9 ;8197899157;9163
1784;2676;2676;47751;B4XRGAP01L9WHGGJK63S ;171932394;2006-07-20 21:08;linguens si quartu ;05SRX84VTY9CB0CXM94Y ;9759028;4230
1785;2082;2082;44377;TEX13F06PFT3G8LVMCQK ;870254592;2011-04-15 04:10;eggredior. Id pars ;RO21998GUOZZMTQWX1O6 ;1659698435;7262
1786;2437;2437;43787;2HGOYM6H93WMNIQZQDUO ;168990477;2012-07-06 23:02;glavans fecit, regit, ;MCNM6RJW2W ;1855987889;3801
1787;2388;2388;36340;B6FT18VOXTD7EQXHC4TT ;869320971;2013-12-06 09:32;volcans gravum e Pro ;B19GQQOZWFY9ACO6L1P7 ;5312432202;1264
1788;1690;1690;80542;FCWHTPVVWZVWXRB0VXEB ;145334111;2005-01-09 03:21;trepicandor esset ;RC4CEF3IOKRSNNLJA5 ;1030635811;4164
1789;2751;2751;73084;C9JE8SSID81U4WTJC7I0 ;537674810;2014-03-10 06:16;vobis fecit. transit. ;DOAJN2D9IKXUCOVKO44BAL ;1484828198;6559
1790;2165;2165;41430;1UHBHYMGH7EIW33C2KW2 ;862761860;2010-06-24 12:18;plurissimum egreddior ;7V6HMP2NBVIUSHTGA1 ;4362836082;6790
1791;1712;1712;34574;IRU1TVHGJPWBZAE22RT6 ;487916155;2010-05-13 17:46;Quad quantare quo cognitio, ;LXQPF4S3XE6UWS72OGKQKFX ;300767433;7012
1792;2519;2519;70185;V0NC8SQ69NLXGI3NAO34 ;926815825;2008-03-13 17:40;et sed vantis. imaginator fecundio, ;ZUU33UOTA40JH6RC ;1230057898;3241
1793;2359;2359;9606;YII6WSOAZS2VBNQ7PK2R ;287855186;2014-10-16 08:39;Quad trepicandor quantare estum. ;L5851M1KE5ZP ;1462852821;2116
1794;1483;1483;89180;91ADJSBES3Q11XH55CZ1 ;640646585;2012-10-11 19:43;in et brevens, et ;M504PKAO02QCJRSNLIP8W ;6949753895;1665
1795;2614;2614;45943;9UJ14VCGK30DQOG7TC0D ;235545945;2015-06-26 12:37;Multum pars manifestum ;APGY7SIPPO ;2802483832;6177
1796;80;80;99511;7PCUAP91J83PDZ7QBFXY ;360225193;2014-10-10 05:28;Quad novum Id gravum homo, ;0IUJCG625L2HTHU9WSNAHENV ;1408396092;9545
1797;2742;2742;11587;70PNB80XCZYN02467U53 ;539484203;2015-08-06 05:58;eggredior. Quad ;ORCI6BD17J9Y491I5QD87 ;1654985725;1474
1798;2168;2168;48778;1VXOCP9GHX3EWZPN6ZH8 ;96549213;2009-10-11 00:49;esset quoque quo ;GDJMW1ENLUZ8NOU ;5140404555;3549
1799;2366;2366;64535;7841DW2K4KRVK64RZYJR ;572580383;2007-04-14 22:50;pladior plurissimum estum. ;ZAOFLXKBSILSBNAM ;8366800504;4130
1800;858;858;5302;V2V833FJ0VOU9UMSMZS6 ;455959317;2013-08-03 05:18;pladior et non nomen ;2AZYKEBNKXEYVLDOLR2JR1IS ;5614761666;6384
1801;125;125;72758;DCBJCSKV60XGOC58T9TM ;391003957;2013-06-08 17:55;linguens imaginator trepicandor ;TDGLBYKC4LDULFVCS005CX ;4859376645;7303
1802;390;390;69808;3P21BCHZDZQLJHPKPRAV ;296397145;2010-06-03 00:02;quad quis esset ;84PW73C0S6Q ;1237107481;2357
1803;655;655;49294;TUQDLIHJTPZJV9M8I1G2 ;136305469;2005-11-12 19:28;travissimantor glavans ;0V18ZUMQ0ZTZB7 ;1402444253;5959
1804;2443;2443;76758;T17V4UFO3IIRD9UCNQU0 ;514466524;2007-04-19 19:31;parte Quad manifestum estis ;Z0IMVWG7HM2D8SKLOUOUHQS ;143437586;2633
1805;1809;1809;6450;K9R1O83B7QTSR0TJHGO1 ;70965919;2009-02-16 05:35;bono e eudis linguens quo ;BQ6W8APK0WD09JVUKNKMXGDXF ;2357028715;7542
1806;2005;2005;21860;P7GRI0RWUAM1H8RGUGLC ;895989270;2015-10-22 21:47;Multum pladior eudis Longam, ;55NCP97IB5PJZ7WHDCF ;1052391042;2431
1807;1947;1947;49910;WSPZM81T695ZKV2A967B ;836281526;2008-10-03 14:55;vobis gravis egreddior quoque Sed ;B4ZTAT553UD8GU5KX ;1775264856;1892
1808;2527;2527;65508;CF7QAR22NZ2OITERSVRQ ;299063277;2010-12-04 05:57;plurissimum Id pars ;74SR8Q50ODQF31I ;9972764091;8844
1809;313;313;80123;O1G2WDO5KAD1YJDI8CHY ;536165545;2007-08-28 12:11;Pro fecit. nomen ;205T1W32EGR ;7335561964;6428
1810;1748;1748;12384;I93B22OJGAGKBODQODDE ;471867081;2015-07-03 02:57;eudis nomen vobis ;342BKP4BQKW9OA4SEN ;2794309614;9382
1811;738;738;11827;2PONJ918KJ9RD5RDRUB0 ;974659053;2011-11-09 23:18;pladior Versus et ;CQKS4F4LB0QCR ;5734956817;640
1812;579;579;68965;30XGMUZRKY3KSGKFOISM ;740495655;2006-06-13 22:10;vobis plorum Quad ;PXKAFVDW75 ;4513666678;930
1813;1945;1945;15589;WQ6TYJMDXI2DCYPR6XE2 ;506994703;2013-11-02 23:19;non et travissimantor ;4V4RSANROFPICYVF3T ;187032376;2030
1814;1164;1164;39786;0K66KP6Y2CJDA79QNOBC ;246158895;2014-01-07 22:04;sed et linguens ;074BZDJHZRDFJFAZJZTJQ ;1421416926;6797
1815;1794;1794;50724;MG17GHVOHKDKUW50MDTF ;501109778;2009-03-05 14:11;estum. quo vobis homo, ;K3IZE8CJG93W4A0K5E8SO0BZ ;4295826817;6797
1816;2718;2718;15470;U6JZ1RG0J83P2D45Z38B ;152809057;2010-01-21 06:32;habitatio eudis delerium. ;31YCGAAKXM1SZYB5GB4CMA0 ;1859094368;1128
1817;2301;2301;3884;NULL;292423889;2012-02-04 21:22;e gravum fecit, esset ;ZTEAXEKRJT ;8308347263;4006
1818;2692;2692;61560;LR5TGB3Q0AHXZS9H7FPF ;669874859;2006-11-04 07:44;si vobis esset Sed et eudis quo, ;6D7ZZSC6NZS6GXN8P7NKS ;1729917516;6049
1819;2030;2030;3215;YCAVSI0UM9L358FD6LGC ;691176171;2005-11-16 03:38;nomen linguens bono ;0CMVZMJ2996N4R8B4J94DZ7NY ;1705587204;812
1820;2440;2440;52487;IXLS2KVNSOIWMMFUYOS2 ;722345878;2009-02-11 00:11;linguens egreddior ;A6VKW9I5DUD4TQNKPJZS ;3120168365;1815
1821;2722;2722;93305;D1WTUJU41T82DFEP2PX5 ;97754641;2013-05-24 20:28;nomen linguens travissimantor Sed ;VZD23AON05YWM ;9691459597;6066
1822;2002;2002;4467;UK27ILZJ7XOAE4WPY710 ;156752806;2013-06-01 22:12;e quad in bono quad cognitio, ;C7OCX5YDEY0QJHS9ON6K ;8600937067;3189
1823;1278;1278;45572;RVAU8705VYUWOJGTMBXU ;116333453;2010-10-24 07:15;imaginator egreddior pladior estis ;7HISYTHDPE87FAD162M ;3603000196;4355
1824;1676;1676;58081;TWKSZBH04IW4N3PSCAEY ;616297236;2009-10-24 03:24;fecundio, ut egreddior ;ILF2DR7VQHBP ;1074216377;2066
1825;2433;2433;59091;CYUDPLGWCV36YYYP18VJ ;66542658;2010-03-01 13:10;sed linguens quad nomen ;W5P6KYBG0PJSI36E8ILKQXM1F ;3401219288;8769
1826;2220;2220;42608;RFXR0FQ091IV6GYQFAQ1 ;770359244;2007-10-05 19:13;quantare eudis gravis ;7MMM73I5J5OVM3ADHWW ;171400766;6244
1827;2346;2346;65645;RNTYP5R3A2JF9LIWLP5P ;990938;2008-08-24 10:47;quad imaginator plorum ;UN0GIZP5BZJNQ4RPUDHG9 ;1107575514;6548
1828;1157;1157;34566;2UKASH0ZMX5I0ZS3TBAZ ;44345418;2005-01-16 03:57;gravum habitatio gravis in ;K1QDVI9CFQ55KKM648EC ;381597358;8106
1829;1151;1151;98903;YYZFWVFTUKKB8OS9OWOQ ;787149027;2006-11-30 14:39;plorum quantare in e ;JL04HCLI4EF0 ;1931187991;9529
1830;999;999;70125;O4DX8LQSRDUQZ4VKUVLL ;589530566;2009-03-12 20:19;egreddior vobis glavans esset ;2ZP537WYJTILJ63O99 ;1783992994;7276
1831;2253;2253;91272;SDK6SB0U5EM8SATMIOAP ;226122279;2005-04-08 19:58;e quorum non funem. plorum ;XI1FQ8E5NUBBP43IMGZ56GWZS ;1890783435;8001
1832;2795;2795;93740;27QL9KWOT125YVRSRF9P ;;2005-06-12 21:38;cognitio, esset ;JX5IUU5D3Y1JZWO184 ;1920034411;4532
1833;1642;1642;80345;MZ8H6T2YC7BW4Q5UKJQ3 ;405231294;2010-05-03 13:01;parte vobis travissimantor ;HTGFOG8A4VHM1N8OHZ4ZG5 ;1038710576;6790
1834;2513;2513;68309;BDK2UE2TR80Z2F7I33RU ;966812499;2008-01-21 13:28;sed plorum transit. quorum ;15G3H2G57RQAO3HH2MK1 ;1200001392;0
1835;1386;1386;74873;GUR9T5LX6VJMRALNFBE0 ;974484158;2010-10-20 00:52;bono venit. in vobis ;MBZWQ77144SBHEA7C ;2743352588;3049
1836;2355;2355;83004;LYAW2AYCHGZ8HUJSS19G ;622744261;2015-07-08 02:44;Versus non ut glavans Multum ;7NQ9UACKLZI2CV ;1957470668;4236
1837;2591;2591;26297;KDHCA5MUORCUKVVGCQVN ;761645689;2013-12-06 20:10;estis et fecit. ;TFTH6QU932NYZ7O79PVDESCG ;276101947;7959
1838;1167;1167;24721;OFKEAF2UM95J90LTKR5C ;737606604;2010-03-19 01:06;quo Multum Et et ;K6M7I2RX7OZGQ5 ;1385414056;5320
1839;2078;2078;42545;TPMEXZNCFAETAVXXY0PJ ;971346493;2013-06-02 15:33;imaginator quad Versus fecundio, ;CEM67CDCWS ;7401999285;6529
1840;1838;1838;28199;1H7AAVANSZPB3VPXZDGE ;987853589;2011-06-23 06:23;Tam manifestum glavans ;CHHQ12DRMK81K0V0RJPQJ ;6073073934;6689
1841;2700;2700;61095;6ZRQZ4NWMQGSIR7F3M4D ;836832566;2008-10-04 08:07;NULL;V0Z558D7TQF9PAFHM ;8072303239;4830
1842;1802;1802;67592;NBOH607ZYN85GUIGKAQN ;822120481;2008-01-04 03:35;fecit, quad linguens ;3YJF4D26CBL ;1533966811;1909
1843;2256;2256;57108;689IK3IIWQC1TJO28T4F ;164109590;2013-05-13 15:10;non quad delerium. quis ;61PSLHQVX4EF ;2970796145;2420
1844;876;876;65252;N37M1WOYICEPXG2FYMWP ;71116029;2014-09-07 03:19;fecit, volcans imaginator fecundio, ;IMABKLAWTNK0G ;1456885102;7736
1845;2562;2562;14848;1WW4MBTDBHL8UI41WI7U ;173597565;2014-08-14 13:00;quantare eudis vantis. dolorum ;M3ZW1LZJDKW ;1862787927;7177
1846;2108;2108;13742;DDYBW2LN968PFL7AHFLU ;876111847;2008-11-30 19:35;nomen parte Versus pars brevens, ;YQRZYK3NMQRURQ ;1849400765;6150
1847;1969;1969;22805;7VSH2XXD23PVXOIYTQ98 ;655870010;2010-05-10 18:20;esset linguens in ;XDD5S4K4SX8CTRZ8QEVMK ;1359734137;6081
1848;1515;1515;75069;1ACIFXXRE3LZY6I5TU4N ;28063392;2005-10-09 10:34;quo plurissimum quad ;UP0WTAVB44BB25ZE4LDMY1P ;4143589551;1211
1849;683;683;42063;72JUIXOCOOCMU5KGZN00 ;493593199;2008-08-09 05:32;apparens estum. apparens quartu ;9VMH1FW3QSJO4VAA8HS31I ;2653927078;5320
1850;1741;1741;50997;O03VYHZTZV4KGU7SNXZ8 ;754555148;2010-06-06 06:04;linguens eggredior. quartu ;T9BAA9Y6SZSNXN ;421154015;4869
1851;2164;2164;82997;PE9C40XOU74NNJ2GYJGO ;635945864;2007-09-06 08:05;plorum Quad et esset e Pro ;AP88K9LA99A2DH8M6R6 ;5775613657;5049
1852;2178;2178;10467;OT72DBDNBP1S7YLTJTH2 ;891396209;2013-10-02 22:13;quis bono gravum ;8P5LTSLQPC8D ;4355810566;5539
1853;2535;2535;65988;5O0WTA5CODJJV0L19ROK ;801184734;2008-11-25 21:11;quo travissimantor ;U63VTXF7Y1106KP ;8084532511;5425
1854;2326;2326;5599;IH2VFLGNFQYMFJ475J07 ;191470430;2014-03-02 22:39;esset in venit. ;NULL;5246632139;2736
1855;1781;1781;55939;NBI8CX0R91SH3N7X1DPO ;555207406;2005-03-12 08:50;Tam quorum quad quad ;DMVQT5LKMESNVLX0 ;4645615707;2315
1856;1484;1484;62471;9NKXFHHT47NCQU5JM3NG ;314495240;2005-01-07 19:43;volcans gravis eudis vobis ;FIA4QCTQLAN ;1625843958;318
1857;1510;1510;48714;5O55CWWA46BJLEOYBWFJ ;851359876;2015-08-09 16:46;non Et habitatio gravis ;LN7W6BPCMTPLJ9F5RCC404R1 ;1201077479;4114
1858;1184;1184;48459;5U54CS1DEA18T3ZER3LK ;289673590;2012-01-19 16:03;bono eudis quad ;FM91Z8UXG1RLROA8O9M ;1066028048;8002
1859;2687;2687;46219;01CT4GHLB68XX0U00Z3V ;66670464;2013-02-17 06:20;bono quad quo, venit. ;OLHXOZ9XJ3HV ;1400363667;3892
1860;279;279;69233;PW9BRAPJJSUYD5SSB8BK ;893050316;2006-05-15 10:22;plorum pladior Multum plurissimum ;HQOGANLUO37OJ0N2VCU58QU ;6430210549;3865
1861;2412;2412;98120;23TAW34DR4IPNA42IC6R ;964855186;2012-02-29 10:59;vantis. si linguens ;BD0YXECKVF9YLRDM0Z0H994 ;1944815528;1297
1862;2539;2539;9464;SDEYJU17PQRA4MTG0V7K ;924991846;2008-09-18 10:57;homo, esset nomen novum ut ;MVNRMQXRVJ ;1393667498;5884
1863;1226;1226;8064;RNC9QUOQTW5SQAPECC83 ;422402581;1971-01-01 00:00;bono non novum eggredior. ;XMMX9QNS4QOG4Y849PDV182C ;1066088418;3787
1864;2691;2691;19529;1EQEJOBLHGZ7V0P2OT0D ;943813280;2009-01-04 15:17;in gravis quo, et vobis ;QLX5II22NF0E1QQMH07XFJSEL ;5551568971;9315
1865;2594;2594;94220;WUMHDC31OJYG0Q9LU76C ;869815530;2014-06-16 15:51;NULL;2IN2PJ9VJ5PNL8M ;1371596615;9152
1866;2726;2726;1442;BF6LU9ZCNJ7QO4K3X5C7 ;194167397;2015-03-27 06:58;non fecit. travissimantor quo ;NULL;3814922405;1381
1867;2358;2358;71794;TX0RVAGGULU0BLEGWJ24 ;927955957;2011-05-31 01:39;quad plurissimum ;GJ8P7YM9K7UFM7SJJUG ;1412656092;6108
1868;2084;2084;38230;00QQBLPIX2T4LII5UZYJ ;804368242;2012-02-10 09:09;cognitio, Versus e ;FKQG567KWTEYA0295 ;6703223682;4141
1869;634;634;29411;TXDPDJ6M1L93USW90JPQ ;718760921;2010-10-14 09:50;glavans esset si ;G3WDHHOT9CD ;1147081667;8981
1870;2551;2551;76883;XJ0VQ2VA1K4LS73D0Y1J ;20725902;2008-03-21 21:12;Pro et apparens nomen ;3RS2YVSRK1R1DRTV4L4IDND ;4721120142;2560
1871;2102;2102;28825;VGK1RPLWTF9SYVDCUMGA ;605450414;2009-08-28 11:27;imaginator quoque ;N138RBWU7PPM6817HEBF ;1582992421;8838
1872;2175;2175;45638;Z15I2KTW0LN7212GUYCA ;496358402;2012-02-14 10:22;vobis eggredior. ;VZQNSPN8VSGEFEXSJ094 ;144542067;5809
1873;1439;1439;41548;84USTCP05BK8JVFEIP5R ;573365061;2006-11-19 20:16;non venit. quo eudis ;TO16PVJX1ZC ;9897175874;7478
1874;328;328;6319;SULKWTBWZO40XRWAP884 ;921677631;2009-06-02 16:11;imaginator non delerium. estis quo, ;0S2CLYL8MCX ;1098279811;9361
1875;1179;1179;78907;U93YI6N1B97IEFA98XID ;687300561;2010-05-25 21:15;Multum nomen et trepicandor ;7QU4EXD1BF1BPG3T4BTS4 ;2312938041;5983
1876;1938;1938;89817;5NG8L4I4SGXM4XKIMDNN ;197709628;2005-05-10 16:03;sed regit, imaginator cognitio, ;ELUFY1NVAHQSZY1EI4 ;5629477848;9907
1877;1492;1492;11298;OEWHJBM0HAQQSOMMPX15 ;89491705;2010-05-22 16:53;quad quad delerium. ;AMLRRN4VS4BI44QC ;5630140922;3645
1878;2727;2727;59117;ISAV9HPRLKUQ8H9JQ1TV ;118787903;2005-01-20 07:02;transit. estis e quartu ;AZYCDF5JKXH4SPSP6TUTU3 ;5791449;5454
1879;2228;2228;92778;B66WC9YVWGMIY5LMM9TX ;34699545;2012-02-16 03:56;essit. quorum in ;U6VRYYMN8MS4J ;1211428451;7179
1880;2423;2423;20874;VQV0J6C2YV89T7M3ZX8Q ;44258823;2011-03-11 14:24;travissimantor rarendum et Multum ;9X7G76QMQ0FITXBVID6746I ;1846114277;5916
1881;2376;2376;24805;P487ACOX4SZYTFFBVS2M ;351329098;2006-04-01 17:35;si cognitio, quantare ;6LY99IZL9KXWNDN ;8116666287;2688
1882;1767;1767;42382;XKD85XYJMBK6E6MNS8UO ;968396335;2013-05-27 00:52;non gravis quad Quad ;18GVCG5OCC3 ;1066139618;5033
1883;941;941;80786;U39BZS6S45642SJUZ5FP ;;2007-11-17 00:12;apparens fecit. quantare non ;XB13EJ9L7GC70T890E8 ;1162046502;1227
1884;1896;1896;96191;HGFSF9TN2J7XN2H4W54R ;534777651;1971-01-01 00:00;e non ut imaginator ;Q96WPMBQFAXWEKNYJTH431P ;1510033976;3236
1885;1685;1685;70009;I6D1CE2ST3EYRCNUJKJD ;966414213;2012-06-07 22:25;glavans et pars eudis pladior ;V8UI7WNX4YOO55DS ;1600837934;4480
1886;2360;2360;74656;1LY6EP2Q2ZAXMZ91Q2UQ ;855284513;2012-06-25 08:35;brevens, linguens volcans ;I6XJGTG6AQ6W41OJL0HSTJ ;1455202378;1737
1887;857;857;64316;8GTZVQTADLLEMGLFUYO0 ;557420045;2006-07-08 12:14;non Multum egreddior ;MZSGVYSDGPWLVS1EF ;138355019;2575
1888;1509;1509;60909;R4405DDSSHONAT557IZ8 ;257833941;2007-07-06 21:44;plorum parte parte plorum ;BX6H10WZ4J4VZDZMAJO ;5140473621;1796
1889;2658;2658;93488;ODPJZINMV46PSHCPYQCF ;319500818;2012-07-17 00:27;plurissimum quorum rarendum ;K7HCQ67GTRKL2EILD5YR ;7354398215;4474
1890;1890;1890;53232;K4WRCNG9NGPRL2QEH5VQ ;251254821;2012-03-01 14:22;travissimantor Longam, vobis ;VU89KQIL9HHQ2T3FU ;6484913009;2731
1891;1274;1274;84360;WDIXHBTG9RMSZ39SSNU7 ;485973769;2007-11-12 04:38;fecit. apparens ;USG6CZITLVD85L ;756393188;122
1892;1092;1092;12342;8NGY7FLAHLHPAOQETVCN ;409953523;2010-10-13 05:08;fecit, non et Longam, quo, quad ;SOD925GOVKA ;1210073899;9957
1893;2200;2200;68962;EO3YLYHMOI0JUOP1Y9W7 ;185226353;2015-11-28 09:57;pars delerium. imaginator ;V0LE6JE3Z3PH9RR4M70CWU94 ;198505039;1427
1894;2711;2711;57021;R653PFIDYSIJIUZDZMG4 ;472905608;2006-11-19 04:07;e nomen pars quo, ;5RLE3LM1WNS0H7 ;675897823;2663
1895;439;439;29670;S3G6FZ1CULFGNMIYVVIY ;212281626;2013-01-28 18:45;e Pro estis novum ;QIXPZV0BDB2NJY ;6624918658;5391
1896;2207;2207;2182;QPHZBTQOZNF2HZ2OWAFH ;869805227;2012-01-20 05:10;quo Sed Pro pladior ;1RGN0STPVI2GC4Z450BLDX ;6870555341;8946
1897;1825;1825;19918;3633U8HF3QY6F2DY636B ;923917898;2015-04-23 19:23;apparens quorum Id et transit. ;5U5G721X23PM1JT6W ;4678783931;8123
1898;1267;1267;45021;VYZD6NF9YL2G8MIEWHL8 ;654600634;2005-01-16 21:10;glavans novum et ;T16WFN7E6XN ;1741922717;3106
1899;2747;2747;88018;VWHW2XPPQ696C883QOK1 ;18017849;2014-12-29 12:17;quad quorum venit. ;CS37BSUCLMTL0CMHXLBTEO ;131972544;8584
1900;2716;2716;46274;55VP7FUKAML2EZ1HG4QQ ;233779831;2014-11-26 23:18;glavans imaginator ;VD8FH8TV49UQWIU7 ;1481295686;5796
1901;974;974;23203;8ET9VEAB5T064QQM6VHU ;363653238;2015-06-12 20:20;quo Multum non linguens regit, ;BKC67LW21PGLLTTO88T2DD3RQ ;4367446734;42
1902;2312;2312;97575;FKN4Y86L9KUBLWR2FB0K ;998608328;2008-03-17 11:20;essit. in quoque ;B5LPZ3DAITCDOR ;689411769;1939
1903;2194;2194;14848;4TLV99AVA88VETT55W63 ;949483268;2012-10-20 10:26;et quo eudis trepicandor eggredior. ;CGJCAIG12OA05NYHKFIA ;8943542283;2231
1904;1586;1586;49769;W85VITZJRJH9WAR29OYW ;122463725;2015-07-27 08:30;si Multum novum trepicandor pars ;HBPD7ABZBUK2Q0 ;1793280694;2759
1905;2491;2491;29464;YBMG73XXAETHJ8KG0RFB ;455953467;2013-07-19 13:22;et volcans dolorum quo ;KFG6V3I0P28 ;8381615937;6031
1906;939;939;94588;JPQLHI22W877ZXXIEBQ2 ;554609698;2014-12-11 18:05;quorum quo, delerium. et ;JCSX5HLV4TY2741 ;1132140696;9240
1907;1000;1000;34213;G4NSD27M9XJLDFLWUPKV ;164776740;2014-04-21 19:42;Sed dolorum quad e novum ;UQYFM2X5ZBENY ;1445863469;8061
1908;2596;2596;41370;D6LAJAMXLFP8P2K2T4GU ;117094808;2005-10-18 11:49;homo, et pars egreddior ;0BZNRNJWEK45RQGEZQ2R6 ;171017344;6065
1909;2493;2493;60762;MAOMMIBMKL67S2X1ITSL ;858946853;2009-05-03 06:02;Et quoque sed transit. linguens Tam ;4T0HFNYU2Y ;2933694098;6754
1910;125;125;36308;OHUCND1T0L40DRVXOXRA ;784368082;2014-07-02 23:55;estis transit. in ;TTN2KDE8XBD ;1901613786;2409
1911;1664;1664;52388;0TJ1XZM0BAN9RYSU9Y4A ;505174837;2013-10-24 06:35;quartu si plorum novum novum ;HA6OLCOL74066M98WYJH6 ;1062829866;6673
1912;2779;2779;72520;J016EB24TV0AENNBBQDE ;160325852;2010-10-20 15:56;estis vantis. linguens quad non ;XWTBECNI8NQIJ78YDIEDOP ;6219325795;8661
1913;543;543;33631;PAGQMS32EZNZHGTHUINK ;821383734;2015-12-18 12:41;parte Pro fecundio, Quad et ;GWX46CZSV48CA ;1854599597;823
1914;2504;2504;84800;HFNYCB4JX7RV0UQLGSJY ;308998061;2008-06-24 12:50;in imaginator eudis estis nomen ;9XBXOVCGN21 ;1215752239;7976
1915;2857;2857;92205;FWDAX7UTH7PUW8VTS9HY ;747660711;2005-11-11 01:39;regit, glavans gravis ;XK13SJ83CF ;1252635477;1177
1916;2577;2577;12575;GRV3GM3WEQ4LU2J9NF3A ;55003923;2011-11-19 12:45;habitatio quo, eggredior. ;8G69VUEAUY23K2FZTG ;8786759092;6265
1917;1864;1864;5230;G0113MVRNI20IY4H7GKR ;658621813;2008-12-18 09:29;et funem. trepicandor ;8V26EERSBO46JUG3GIMHL9R71 ;1277462848;4656
1918;698;698;83923;3GL826BJ4TDNT0RU1D07 ;513234447;2009-04-15 10:47;in brevens, fecundio, ;HG0CJENC6L6A ;1556054442;550
1919;1926;1926;89452;Q82KC3ESGZJISDJGT1GJ ;562418479;2012-04-11 12:32;essit. quad trepicandor non ;U422MQRJ93ZYH ;9543189634;4835
1920;1102;1102;65299;JOODOYCN52KJSD8JNQ2W ;973642513;2012-07-11 06:42;plurissimum Et rarendum dolorum ;YEZ3V5JXASZ4PI6OVW6PRD ;6819572834;7415
1921;2559;2559;86620;NUT51N7E8BKOW6JD7N41 ;267648137;2012-12-10 03:37;fecundio, quad non homo, et ;75G9A8C0D26PX7IB4 ;9979420505;8806
1922;2885;2885;86863;BWZZZZBW6ADMHVUV8MB5 ;845589345;2012-09-21 09:14;in et funem. ut ;WT93H19CK82SSFLVRXEV8P ;8986087297;4312
1923;321;321;55391;XQZUW6O6F2YUMCXU52NV ;611758768;2014-11-13 01:12;fecit. quad e et parte ;RL2IT9GCL1 ;1934882547;9667
1924;1139;1139;46932;2172EAPIZ1TWVE5Z42TN ;831259959;2015-12-10 18:47;quantare esset trepicandor apparens ;UJ94OF0XN3XL9R32FL ;4985903662;6249
1925;2442;2442;86021;Q7FRVJW02KN9RUPSSIVZ ;610274188;2007-12-04 05:11;parte in rarendum egreddior ;9Z7VIHEIG34 ;1715718826;2438
1926;1972;1972;71564;F14YQYRV1ZU8RBTRBJRS ;906981490;2013-06-08 16:03;gravis plorum venit. cognitio, ;HQBL2LN8ZVB ;3729185222;8882
1927;218;218;26224;XG5M4JG6BKXN2A6AS5L5 ;145675330;2009-09-30 01:29;apparens imaginator ;UTZTRP60RPSHNNQM9XJUI7GV ;1460370281;4381
1928;1282;1282;1579;NULL;74274080;2010-03-29 06:14;quo quorum quoque et gravis ;51GSCXEO51 ;3138197643;4814
1929;2198;2198;96365;0KT00JW0HZ476ILZBLEB ;698318723;2009-10-21 01:30;essit. non nomen ;ILQQW34SXUXEU0 ;4357879453;3969
1930;2660;2660;64494;PEXLP1NHID6NCXVBL40J ;594311645;2013-05-13 11:00;Pro si et Tam fecit. sed fecit. ;2BGJMC3ULO ;154423827;7037
1931;1895;1895;76478;ULSGVSLBHJ6TGA6WFBH9 ;187941631;2011-02-01 01:51;sed parte vantis. sed vobis regit, ;8FRDSIM13O6TXE ;950693917;1784
1932;1695;1695;9007;YLYJTKPNPHERIVT44T91 ;59991614;2005-04-24 18:53;Et quo, in plorum ;OY48MMRDV38LECFQ526VP0J1 ;8210913748;539
1933;2494;2494;31223;1U0TWMPF6TIAMWZUW17V ;709631211;2011-05-24 04:36;fecit. Pro sed brevens, Sed non ;STXBVII4KO5QD13G2WA ;125941946;6870
1934;1225;1225;632;R1R1XFCRBH87CXRXPXYZ ;863798289;2006-02-23 07:43;glavans vobis dolorum glavans ;W7OOX1QRIDNE2SUT ;1730132765;1382
1935;1316;1316;60619;JOVHWZT97R16I9S8SY7D ;140029953;2012-09-04 07:35;non novum quartu cognitio, ;1ZLPGUO9ZR12 ;1747866754;5874
1936;1192;1192;92285;UBA39Y8W639VF7DVK1GI ;549640805;2007-12-26 03:04;egreddior in eggredior. eggredior. ;N39HIK48DURRM60ROL7 ;1222548597;748
1937;2234;2234;22237;3P60UNZPXZQMJODLDN0L ;941544220;2009-06-11 07:08;et nomen imaginator egreddior novum ;L0XPVGD0FX9PO3PK4K99P ;1717853901;2802
1938;2427;2427;69982;0NSA31EC7XRU6RL32FB8 ;972473094;2013-10-30 16:22;gravis sed brevens, ;O4TXUNNIB6TSTN6K ;3229239566;8469
