std_id;std_st_id;std_it_id;std_qtity;std_remainingqtity
81213;81213;81213;3230;9672
81214;81214;81214;2586;7888
81215;81215;81215;1318;2071
81216;81216;81216;4195;5830
81217;81217;81217;8225;8151
81218;81218;81218;6669;4244
81219;81219;81219;6031;1628
81220;81220;81220;220;915
81221;81221;81221;9273;6199
81222;81222;81222;7641;1579
81223;81223;81223;1584;9787
81224;81224;81224;1095;9897
81225;81225;81225;2132;7937
81226;81226;81226;4795;3675
81227;81227;81227;5821;8355
81228;81228;81228;7732;5013
81229;81229;81229;3654;4495
81230;81230;81230;2374;9059
81231;81231;81231;7786;6514
81232;81232;81232;4424;2969
81233;81233;81233;5886;6732
81234;81234;81234;9848;1882
81235;81235;81235;4949;2254
81236;81236;81236;1967;6514
81237;81237;81237;8746;628
81238;81238;81238;1232;5230
81239;81239;81239;8884;4033
81240;81240;81240;3414;8143
81241;81241;81241;8073;3
81242;81242;81242;1490;6751
81243;81243;81243;6483;5280
81244;81244;81244;2599;6770
81245;81245;81245;3267;1119
81246;81246;81246;6096;8281
81247;81247;81247;3640;7491
81248;81248;81248;7599;822
81249;81249;81249;7907;1165
81250;81250;81250;8923;7667
81251;81251;81251;8606;6285
81252;81252;81252;5715;9771
81253;81253;81253;6421;9051
81254;81254;81254;9367;7964
81255;81255;81255;1122;4921
81256;81256;81256;2232;5612
81257;81257;81257;2088;9082
81258;81258;81258;1847;9110
81259;81259;81259;3824;3502
81260;81260;81260;1846;3247
81261;81261;81261;6994;2836
81262;81262;81262;6556;8609
81263;81263;81263;4216;6167
81264;81264;81264;702;9754
81265;81265;81265;5384;8615
81266;81266;81266;2830;2044
81267;81267;81267;6727;2748
81268;81268;81268;495;545
81269;81269;81269;6243;1914
81270;81270;81270;3420;4046
81271;81271;81271;801;5023
81272;81272;81272;5827;3361
81273;81273;81273;9667;9965
81274;81274;81274;1300;6304
81275;81275;81275;3470;4375
81276;81276;81276;6662;8103
81277;81277;81277;5811;9459
81278;81278;81278;9217;1211
81279;81279;81279;5678;4730
81280;81280;81280;614;9742
81281;81281;81281;3578;6964
81282;81282;81282;4536;2970
81283;81283;81283;6944;8871
81284;81284;81284;4433;8343
81285;81285;81285;5338;10
81286;81286;81286;9143;2197
81287;81287;81287;4139;2076
81288;81288;81288;7573;6423
81289;81289;81289;6769;1746
81290;81290;81290;8824;903
81291;81291;81291;1864;5898
81292;81292;81292;9447;4455
81293;81293;81293;2707;539
81294;81294;81294;8742;3340
81295;81295;81295;9103;4513
81296;81296;81296;640;9302
81297;81297;81297;924;478
81298;81298;81298;6527;9773
81299;81299;81299;988;3666
81300;81300;81300;7048;6857
81301;81301;81301;8592;7047
81302;81302;81302;800;3644
81303;81303;81303;5145;2608
81304;81304;81304;6865;4515
81305;81305;81305;8779;8133
81306;81306;81306;6074;8905
81307;81307;81307;1236;5248
81308;81308;81308;1345;7661
81309;81309;81309;517;103
81310;81310;81310;9590;5015
81311;81311;81311;4971;1692
81312;81312;81312;3260;4060
81313;81313;81313;5613;3871
81314;81314;81314;7875;9339
81315;81315;81315;471;7412
81316;81316;81316;8436;1846
81317;81317;81317;5599;3180
81318;81318;81318;733;5486
81319;81319;81319;2609;3954
81320;81320;81320;7669;3291
81321;81321;81321;535;5167
81322;81322;81322;2845;9730
81323;81323;81323;1469;499
81324;81324;81324;5392;6840
81325;81325;81325;1920;4924
81326;81326;81326;2530;5110
81327;81327;81327;8183;1313
81328;81328;81328;9078;580
81329;81329;81329;2391;4833
81330;81330;81330;2591;9437
81331;81331;81331;4660;8666
81332;81332;81332;4372;7948
81333;81333;81333;7057;9019
81334;81334;81334;1238;9333
81335;81335;81335;376;1615
81336;81336;81336;1869;3712
81337;81337;81337;7214;1229
81338;81338;81338;7214;9662
81339;81339;81339;6636;789
81340;81340;81340;5359;5676
81341;81341;81341;5423;3389
81342;81342;81342;5120;984
81343;81343;81343;536;3243
81344;81344;81344;36;1954
81345;81345;81345;4010;7474
81346;81346;81346;4233;3889
81347;81347;81347;4872;658
81348;81348;81348;9211;3016
81349;81349;81349;6228;2916
81350;81350;81350;9360;1905
81351;81351;81351;950;4438
81352;81352;81352;2553;9109
81353;81353;81353;3144;6910
81354;81354;81354;3226;7389
81355;81355;81355;412;4538
81356;81356;81356;9355;4789
81357;81357;81357;622;6674
81358;81358;81358;7246;6176
81359;81359;81359;509;2892
81360;81360;81360;6798;7799
81361;81361;81361;7036;101
81362;81362;81362;9437;7108
81363;81363;81363;5877;8825
81364;81364;81364;1238;355
81365;81365;81365;3751;6985
81366;81366;81366;9422;858
81367;81367;81367;1995;546
81368;81368;81368;7439;4943
81369;81369;81369;855;6014
81370;81370;81370;8715;5213
81371;81371;81371;3924;2140
81372;81372;81372;9784;7287
81373;81373;81373;4600;619
81374;81374;81374;9272;1366
81375;81375;81375;3369;3351
81376;81376;81376;1570;7397
81377;81377;81377;7134;3827
81378;81378;81378;5598;2237
81379;81379;81379;2622;3982
81380;81380;81380;7340;1398
81381;81381;81381;8785;1310
81382;81382;81382;6851;1593
81383;81383;81383;80;9519
81384;81384;81384;8764;9356
81385;81385;81385;8164;6289
81386;81386;81386;2782;2082
81387;81387;81387;2571;583
81388;81388;81388;6226;1535
81389;81389;81389;21;5109
81390;81390;81390;3631;8449
81391;81391;81391;9264;703
81392;81392;81392;1151;3460
81393;81393;81393;1293;5667
81394;81394;81394;248;3753
81395;81395;81395;8511;163
81396;81396;81396;8798;4397
81397;81397;81397;7161;4363
81398;81398;81398;6470;8580
81399;81399;81399;9455;6057
81400;81400;81400;7560;5696
81401;81401;81401;4539;4295
81402;81402;81402;46;5893
81403;81403;81403;6257;2641
81404;81404;81404;5293;1769
81405;81405;81405;4538;6167
81406;81406;81406;491;7450
81407;81407;81407;460;5104
81408;81408;81408;3436;743
81409;81409;81409;514;8960
81410;81410;81410;5436;1416
81411;81411;81411;4840;5096
81412;81412;81412;7506;5581
81413;81413;81413;7537;331
81414;81414;81414;7931;1370
81415;81415;81415;7234;8543
81416;81416;81416;2356;3050
81417;81417;81417;6070;8541
81418;81418;81418;2025;1499
81419;81419;81419;1490;7844
81420;81420;81420;9446;6554
81421;81421;81421;1396;613
81422;81422;81422;4684;7361
81423;81423;81423;3263;5672
81424;81424;81424;3687;1774
81425;81425;81425;7531;8755
81426;81426;81426;2741;3476
81427;81427;81427;2610;1782
81428;81428;81428;2501;8013
81429;81429;81429;9627;3422
81430;81430;81430;8302;5126
81431;81431;81431;5903;5259
81432;81432;81432;3766;823
81433;81433;81433;1021;3913
81434;81434;81434;8512;4663
81435;81435;81435;7397;5142
81436;81436;81436;2684;2664
81437;81437;81437;9868;1537
81438;81438;81438;9347;5893
81439;81439;81439;5767;2083
81440;81440;81440;3220;9191
81441;81441;81441;1185;3072
81442;81442;81442;8983;9085
81443;81443;81443;9571;5619
81444;81444;81444;6897;2618
81445;81445;81445;8226;477
81446;81446;81446;2312;7841
81447;81447;81447;8426;4387
81448;81448;81448;7744;276
81449;81449;81449;8349;6985
81450;81450;81450;4536;7657
81451;81451;81451;1244;3523
81452;81452;81452;1506;6790
81453;81453;81453;4501;7683
81454;81454;81454;811;3947
81455;81455;81455;245;8914
81456;81456;81456;1116;5506
81457;81457;81457;5158;6681
81458;81458;81458;3865;5441
81459;81459;81459;7743;7344
81460;81460;81460;7568;9271
81461;81461;81461;6481;738
81462;81462;81462;9466;4877
81463;81463;81463;3599;2739
81464;81464;81464;2365;965
81465;81465;81465;8802;8602
81466;81466;81466;4647;3570
81467;81467;81467;9497;5268
81468;81468;81468;1953;9263
81469;81469;81469;6029;9297
81470;81470;81470;4474;5314
81471;81471;81471;7213;8924
81472;81472;81472;4323;5
81473;81473;81473;2384;9359
81474;81474;81474;4228;1446
81475;81475;81475;9560;5657
81476;81476;81476;757;5709
81477;81477;81477;3759;8133
81478;81478;81478;8837;1640
81479;81479;81479;3833;5414
81480;81480;81480;5564;1908
81481;81481;81481;967;2807
81482;81482;81482;8553;8347
81483;81483;81483;4799;1590
81484;81484;81484;3872;1276
81485;81485;81485;4022;6736
81486;81486;81486;2495;7380
81487;81487;81487;4223;7055
81488;81488;81488;3038;2035
81489;81489;81489;6446;7238
81490;81490;81490;9331;8165
81491;81491;81491;3365;2155
81492;81492;81492;9624;3215
81493;81493;81493;3863;1556
81494;81494;81494;8955;2542
81495;81495;81495;8677;7567
81496;81496;81496;3971;1373
81497;81497;81497;1247;5215
81498;81498;81498;7474;6747
81499;81499;81499;7480;1158
81500;81500;81500;866;5063
81501;81501;81501;1133;7749
81502;81502;81502;867;8033
81503;81503;81503;8586;7486
81504;81504;81504;4911;7204
81505;81505;81505;6254;6145
81506;81506;81506;2832;201
81507;81507;81507;4189;3726
81508;81508;81508;9773;9975
81509;81509;81509;2368;487
81510;81510;81510;2857;9134
81511;81511;81511;1273;5698
81512;81512;81512;3724;5504
81513;81513;81513;4152;9868
81514;81514;81514;9251;1010
81515;81515;81515;5533;8700
81516;81516;81516;2577;2186
81517;81517;81517;8857;2116
81518;81518;81518;930;5825
81519;81519;81519;2452;7786
81520;81520;81520;9705;9891
81521;81521;81521;4180;6289
81522;81522;81522;4356;4233
81523;81523;81523;4586;1692
81524;81524;81524;384;202
81525;81525;81525;1085;4037
81526;81526;81526;5805;1342
81527;81527;81527;2767;1769
81528;81528;81528;7342;4090
81529;81529;81529;6427;3508
81530;81530;81530;5813;8988
81531;81531;81531;4080;5421
81532;81532;81532;8644;2106
81533;81533;81533;5393;3951
81534;81534;81534;3683;1465
81535;81535;81535;9880;8168
81536;81536;81536;1608;3636
81537;81537;81537;3261;7969
81538;81538;81538;9332;3042
81539;81539;81539;6531;4343
81540;81540;81540;1915;7072
81541;81541;81541;4079;8121
81542;81542;81542;1605;4643
81543;81543;81543;3041;2281
81544;81544;81544;5702;5749
81545;81545;81545;8324;1089
81546;81546;81546;4555;9422
81547;81547;81547;6605;1609
81548;81548;81548;9125;1149
81549;81549;81549;3907;8909
81550;81550;81550;7207;5064
81551;81551;81551;6846;3924
81552;81552;81552;2803;8669
81553;81553;81553;2613;4127
81554;81554;81554;5355;9094
81555;81555;81555;2457;3525
81556;81556;81556;2930;6376
81557;81557;81557;7221;5061
81558;81558;81558;7812;4752
81559;81559;81559;7988;1283
81560;81560;81560;9314;20
81561;81561;81561;592;5282
81562;81562;81562;1253;9504
81563;81563;81563;3832;7644
81564;81564;81564;2737;4848
81565;81565;81565;3684;7287
81566;81566;81566;368;4176
81567;81567;81567;7379;9305
81568;81568;81568;7569;7637
81569;81569;81569;6132;6822
81570;81570;81570;2837;99
81571;81571;81571;8491;3703
81572;81572;81572;1133;2837
81573;81573;81573;23;8528
81574;81574;81574;3241;5755
81575;81575;81575;6595;5062
81576;81576;81576;3133;7901
81577;81577;81577;3481;6309
81578;81578;81578;4959;9268
81579;81579;81579;3063;4326
81580;81580;81580;3967;7480
81581;81581;81581;5912;7266
81582;81582;81582;6546;6460
81583;81583;81583;8353;5220
81584;81584;81584;4039;1578
81585;81585;81585;9315;7139
81586;81586;81586;1628;3139
81587;81587;81587;750;2115
81588;81588;81588;130;7998
81589;81589;81589;6816;6866
81590;81590;81590;9548;4490
81591;81591;81591;978;8873
81592;81592;81592;5302;3439
81593;81593;81593;5454;1241
81594;81594;81594;3354;5187
81595;81595;81595;3400;9847
81596;81596;81596;7817;7005
81597;81597;81597;4220;6172
81598;81598;81598;4966;1211
81599;81599;81599;8427;1940
81600;81600;81600;9141;4584
81601;81601;81601;6419;9237
81602;81602;81602;3922;5811
81603;81603;81603;573;1642
81604;81604;81604;4910;7685
81605;81605;81605;1685;7185
81606;81606;81606;4863;4516
81607;81607;81607;7560;1337
81608;81608;81608;6090;8517
81609;81609;81609;3905;5214
81610;81610;81610;2276;7407
81611;81611;81611;6538;3670
81612;81612;81612;2993;2217
81613;81613;81613;5313;5597
81614;81614;81614;3507;3228
81615;81615;81615;5208;7317
81616;81616;81616;9728;3014
81617;81617;81617;9430;2534
81618;81618;81618;8163;8288
81619;81619;81619;5811;1973
81620;81620;81620;7149;5705
81621;81621;81621;9914;2965
81622;81622;81622;506;3134
81623;81623;81623;44;2598
81624;81624;81624;1652;9420
81625;81625;81625;6475;8519
81626;81626;81626;148;8453
81627;81627;81627;2242;1337
81628;81628;81628;2581;5694
81629;81629;81629;4154;5685
81630;81630;81630;6148;8779
81631;81631;81631;2730;5812
81632;81632;81632;7708;4921
81633;81633;81633;2233;9121
81634;81634;81634;5826;1297
81635;81635;81635;5530;8908
81636;81636;81636;4506;6156
81637;81637;81637;8190;1513
81638;81638;81638;2307;1079
81639;81639;81639;647;7447
81640;81640;81640;4333;6452
81641;81641;81641;3934;6293
81642;81642;81642;2351;3841
81643;81643;81643;2371;3708
81644;81644;81644;8255;9787
81645;81645;81645;3538;4060
81646;81646;81646;5203;9606
81647;81647;81647;6630;571
81648;81648;81648;2623;8196
81649;81649;81649;9470;3201
81650;81650;81650;2992;2223
81651;81651;81651;6113;5639
81652;81652;81652;2194;2561
81653;81653;81653;8161;2477
81654;81654;81654;8503;2233
81655;81655;81655;5519;7065
81656;81656;81656;2965;3851
81657;81657;81657;914;1606
81658;81658;81658;6719;7164
81659;81659;81659;8600;3288
81660;81660;81660;8132;6905
81661;81661;81661;8406;9960
81662;81662;81662;3337;8858
81663;81663;81663;8845;6738
81664;81664;81664;8051;927
81665;81665;81665;7059;6779
81666;81666;81666;181;329
81667;81667;81667;2018;5975
81668;81668;81668;7089;7864
81669;81669;81669;3769;4768
81670;81670;81670;8095;7049
81671;81671;81671;1467;2641
81672;81672;81672;3681;1287
81673;81673;81673;6940;3762
81674;81674;81674;1803;9547
81675;81675;81675;7373;9013
81676;81676;81676;518;7840
81677;81677;81677;8680;2526
81678;81678;81678;3267;4193
81679;81679;81679;6470;4999
81680;81680;81680;2960;1981
81681;81681;81681;3996;446
81682;81682;81682;520;1619
81683;81683;81683;6093;5292
81684;81684;81684;4953;3097
81685;81685;81685;3507;9311
81686;81686;81686;7560;8827
81687;81687;81687;1017;8761
81688;81688;81688;3144;1502
81689;81689;81689;5002;3123
81690;81690;81690;7376;1322
81691;81691;81691;9926;3518
81692;81692;81692;2380;9611
81693;81693;81693;6983;8694
81694;81694;81694;9260;5626
81695;81695;81695;1592;5561
81696;81696;81696;8545;267
81697;81697;81697;1291;6974
81698;81698;81698;9431;327
81699;81699;81699;6443;3603
81700;81700;81700;8072;4889
81701;81701;81701;5727;3158
81702;81702;81702;314;6863
81703;81703;81703;2792;8765
81704;81704;81704;7328;7775
81705;81705;81705;3318;7221
81706;81706;81706;9180;7825
81707;81707;81707;5993;6961
81708;81708;81708;380;7809
81709;81709;81709;3925;9946
81710;81710;81710;6899;839
81711;81711;81711;9723;9728
81712;81712;81712;2262;2462
81713;81713;81713;5142;7800
81714;81714;81714;9309;6996
81715;81715;81715;2932;1516
81716;81716;81716;2558;9714
81717;81717;81717;7548;1760
81718;81718;81718;4508;91
81719;81719;81719;7031;3922
81720;81720;81720;4619;3749
81721;81721;81721;5178;2035
81722;81722;81722;5486;4026
81723;81723;81723;4314;2732
81724;81724;81724;1343;9265
81725;81725;81725;7199;6036
81726;81726;81726;2138;408
81727;81727;81727;9208;2815
81728;81728;81728;6805;1020
81729;81729;81729;9988;7813
81730;81730;81730;7686;7066
81731;81731;81731;8774;1816
81732;81732;81732;4585;6134
81733;81733;81733;7476;5280
81734;81734;81734;5219;1654
81735;81735;81735;2601;9349
81736;81736;81736;4394;2638
81737;81737;81737;2527;7650
81738;81738;81738;2871;4515
81739;81739;81739;5791;3707
81740;81740;81740;6025;8672
81741;81741;81741;8163;5616
81742;81742;81742;5836;4247
81743;81743;81743;7376;6091
81744;81744;81744;7404;626
81745;81745;81745;7408;1015
81746;81746;81746;5870;3363
81747;81747;81747;5472;6455
81748;81748;81748;2733;8961
81749;81749;81749;725;9295
81750;81750;81750;4285;6346
81751;81751;81751;7388;9903
81752;81752;81752;9043;2552
81753;81753;81753;1112;4730
81754;81754;81754;4494;7646
81755;81755;81755;4094;6077
81756;81756;81756;7393;4528
81757;81757;81757;7260;9732
81758;81758;81758;6516;1369
81759;81759;81759;2536;7111
81760;81760;81760;9767;716
81761;81761;81761;1686;4536
81762;81762;81762;6029;1172
81763;81763;81763;333;6720
81764;81764;81764;782;5168
81765;81765;81765;2633;4334
81766;81766;81766;9647;1236
81767;81767;81767;1932;6662
81768;81768;81768;6213;2550
81769;81769;81769;2274;2456
81770;81770;81770;8141;6594
81771;81771;81771;9702;7804
81772;81772;81772;6784;5261
81773;81773;81773;4877;760
81774;81774;81774;6414;6920
81775;81775;81775;596;816
81776;81776;81776;5624;4406
81777;81777;81777;116;9450
81778;81778;81778;8865;1236
81779;81779;81779;387;7204
81780;81780;81780;4458;559
81781;81781;81781;3140;264
81782;81782;81782;3331;8825
81783;81783;81783;9303;8378
81784;81784;81784;8358;2034
81785;81785;81785;9373;5673
81786;81786;81786;4241;1366
81787;81787;81787;6267;6274
81788;81788;81788;3346;9368
81789;81789;81789;2777;6012
81790;81790;81790;8197;2193
81791;81791;81791;1667;7175
81792;81792;81792;7480;2780
81793;81793;81793;9354;2421
81794;81794;81794;1932;8359
81795;81795;81795;3804;9642
81796;81796;81796;3957;399
81797;81797;81797;7863;2226
81798;81798;81798;1609;5559
81799;81799;81799;9798;462
81800;81800;81800;5520;1253
81801;81801;81801;8224;6634
81802;81802;81802;6279;6373
81803;81803;81803;5469;8292
81804;81804;81804;5613;8402
81805;81805;81805;8387;4011
81806;81806;81806;5622;6243
81807;81807;81807;8893;2398
81808;81808;81808;4736;4655
81809;81809;81809;7572;1825
81810;81810;81810;8765;9426
81811;81811;81811;8726;7104
81812;81812;81812;5454;9949
81813;81813;81813;2653;4598
81814;81814;81814;2731;481
81815;81815;81815;5546;6009
81816;81816;81816;5992;3747
81817;81817;81817;7906;1969
81818;81818;81818;419;7285
81819;81819;81819;9018;723
81820;81820;81820;6594;8602
81821;81821;81821;2886;3161
81822;81822;81822;4546;6296
81823;81823;81823;2485;7453
81824;81824;81824;9088;7303
81825;81825;81825;7993;4803
81826;81826;81826;9948;3849
81827;81827;81827;2174;5531
81828;81828;81828;4795;808
81829;81829;81829;3696;4755
81830;81830;81830;2628;603
81831;81831;81831;5935;5642
81832;81832;81832;2831;9381
81833;81833;81833;7350;49
81834;81834;81834;3830;2452
81835;81835;81835;306;6911
81836;81836;81836;2700;818
81837;81837;81837;9673;2314
81838;81838;81838;8662;8260
81839;81839;81839;7578;2837
81840;81840;81840;3694;6598
81841;81841;81841;5389;7903
81842;81842;81842;3630;7590
81843;81843;81843;6741;5121
81844;81844;81844;3605;9996
81845;81845;81845;1647;9564
81846;81846;81846;1753;4336
81847;81847;81847;5798;3857
81848;81848;81848;8731;2119
81849;81849;81849;4353;5523
81850;81850;81850;2631;3754
81851;81851;81851;7153;4985
81852;81852;81852;3722;7762
81853;81853;81853;8048;7678
81854;81854;81854;6614;7270
81855;81855;81855;2412;256
81856;81856;81856;2126;3406
81857;81857;81857;9026;3294
81858;81858;81858;4360;2763
81859;81859;81859;7401;9333
81860;81860;81860;888;9031
81861;81861;81861;7363;2761
81862;81862;81862;3795;6140
81863;81863;81863;8107;8696
81864;81864;81864;9168;369
81865;81865;81865;896;6066
81866;81866;81866;7244;7346
81867;81867;81867;4923;9466
81868;81868;81868;3674;6770
81869;81869;81869;6065;9946
81870;81870;81870;6253;8284
81871;81871;81871;6720;258
81872;81872;81872;2779;5966
81873;81873;81873;8759;6239
81874;81874;81874;9376;5606
81875;81875;81875;739;9653
81876;81876;81876;3044;1627
81877;81877;81877;2316;9268
81878;81878;81878;1176;8036
81879;81879;81879;5459;9406
81880;81880;81880;489;754
81881;81881;81881;1539;7993
81882;81882;81882;8219;9708
81883;81883;81883;8554;6346
81884;81884;81884;7729;976
81885;81885;81885;7302;3377
81886;81886;81886;3898;9669
81887;81887;81887;6403;7340
81888;81888;81888;4566;2589
81889;81889;81889;9588;4512
