pod_id;pod_po_id;pod_it_id;pod_qtity;pod_remainingqtity
73504;73504;73504;8841;5769
73505;73505;73505;1734;6296
73506;73506;73506;2705;2349
73507;73507;73507;3735;1329
73508;73508;73508;1213;851
73509;73509;73509;251;2518
73510;73510;73510;3322;5569
73511;73511;73511;491;868
73512;73512;73512;2396;6479
73513;73513;73513;7530;6615
73514;73514;73514;540;640
73515;73515;73515;3902;4083
73516;73516;73516;5734;7856
73517;73517;73517;2396;3108
73518;73518;73518;6413;8827
73519;73519;73519;8629;4556
73520;73520;73520;5059;5615
73521;73521;73521;1780;4752
73522;73522;73522;4977;7005
73523;73523;73523;6167;3684
73524;73524;73524;6306;6621
73525;73525;73525;1437;6699
73526;73526;73526;8233;5349
73527;73527;73527;736;364
73528;73528;73528;5999;5795
73529;73529;73529;2808;6896
73530;73530;73530;5359;1303
73531;73531;73531;6732;8697
73532;73532;73532;9564;9251
73533;73533;73533;3113;292
73534;73534;73534;4094;2621
73535;73535;73535;957;938
73536;73536;73536;237;2975
73537;73537;73537;9759;9333
73538;73538;73538;3123;6522
73539;73539;73539;9423;337
73540;73540;73540;1581;7323
73541;73541;73541;3824;8185
73542;73542;73542;9354;4334
73543;73543;73543;5646;408
73544;73544;73544;4949;2786
73545;73545;73545;6730;9992
73546;73546;73546;2267;5938
73547;73547;73547;9159;6404
73548;73548;73548;2562;2818
73549;73549;73549;4757;7840
73550;73550;73550;4412;4310
73551;73551;73551;5146;613
73552;73552;73552;4146;6074
73553;73553;73553;4872;2045
73554;73554;73554;4480;3186
73555;73555;73555;1863;66
73556;73556;73556;6078;8877
73557;73557;73557;4563;1889
73558;73558;73558;392;2622
73559;73559;73559;2634;1814
73560;73560;73560;8324;4829
73561;73561;73561;7388;4034
73562;73562;73562;949;9454
73563;73563;73563;3039;413
73564;73564;73564;3013;5900
73565;73565;73565;9074;397
73566;73566;73566;9188;2790
73567;73567;73567;4543;5095
73568;73568;73568;7657;2937
73569;73569;73569;2656;7161
73570;73570;73570;723;733
73571;73571;73571;3857;2772
73572;73572;73572;4110;6559
73573;73573;73573;1720;1049
73574;73574;73574;4576;4639
73575;73575;73575;6295;8595
73576;73576;73576;6599;3862
73577;73577;73577;4826;6532
73578;73578;73578;2314;3631
73579;73579;73579;4141;4047
73580;73580;73580;5264;4929
73581;73581;73581;4023;4607
73582;73582;73582;6815;8015
73583;73583;73583;9437;6155
73584;73584;73584;6407;6869
73585;73585;73585;7106;407
73586;73586;73586;6123;1890
73587;73587;73587;5366;9721
73588;73588;73588;7835;5973
73589;73589;73589;3407;9521
73590;73590;73590;316;1659
73591;73591;73591;1223;6244
73592;73592;73592;1004;5567
73593;73593;73593;7869;73
73594;73594;73594;9699;5451
73595;73595;73595;2507;5613
73596;73596;73596;1550;7984
73597;73597;73597;1702;8965
73598;73598;73598;2909;6467
73599;73599;73599;2896;286
73600;73600;73600;69;8469
73601;73601;73601;2882;4022
73602;73602;73602;547;3356
73603;73603;73603;6225;4566
73604;73604;73604;4582;2416
73605;73605;73605;4168;873
73606;73606;73606;4462;481
73607;73607;73607;8811;2492
73608;73608;73608;5883;5922
73609;73609;73609;8876;7954
73610;73610;73610;7362;5296
73611;73611;73611;6444;3664
73612;73612;73612;2525;1777
73613;73613;73613;8635;3356
73614;73614;73614;2113;2611
73615;73615;73615;662;9930
73616;73616;73616;7953;6574
73617;73617;73617;6564;5863
73618;73618;73618;9011;7242
73619;73619;73619;4822;5420
73620;73620;73620;1152;7189
73621;73621;73621;5355;8804
73622;73622;73622;7346;9689
73623;73623;73623;6684;6500
73624;73624;73624;8030;7263
73625;73625;73625;6975;4966
73626;73626;73626;5506;92
73627;73627;73627;598;8771
73628;73628;73628;8348;2581
73629;73629;73629;4475;6308
73630;73630;73630;3898;9321
73631;73631;73631;4986;2605
73632;73632;73632;1782;5436
73633;73633;73633;9070;6463
73634;73634;73634;2675;85
73635;73635;73635;4193;8960
73636;73636;73636;6956;6166
73637;73637;73637;6074;7604
73638;73638;73638;5124;3377
73639;73639;73639;7146;7727
73640;73640;73640;7132;2210
73641;73641;73641;8406;5353
73642;73642;73642;3787;2344
73643;73643;73643;9419;972
73644;73644;73644;2036;9476
73645;73645;73645;5438;8805
73646;73646;73646;8250;9525
73647;73647;73647;5948;4815
73648;73648;73648;8662;6570
73649;73649;73649;4669;6116
73650;73650;73650;8823;4370
73651;73651;73651;5374;5606
73652;73652;73652;5021;3496
73653;73653;73653;7393;871
73654;73654;73654;2015;8585
73655;73655;73655;9927;4066
73656;73656;73656;4613;7183
73657;73657;73657;9362;156
73658;73658;73658;7674;8552
73659;73659;73659;4369;2113
73660;73660;73660;7220;6571
73661;73661;73661;4361;3379
73662;73662;73662;4913;2667
73663;73663;73663;9498;8934
73664;73664;73664;5724;476
73665;73665;73665;4317;3634
73666;73666;73666;8401;1529
73667;73667;73667;138;9485
73668;73668;73668;2151;2563
73669;73669;73669;6780;8426
73670;73670;73670;9627;8183
73671;73671;73671;328;9667
73672;73672;73672;9717;9332
73673;73673;73673;3111;1051
73674;73674;73674;8172;6442
73675;73675;73675;2380;2142
73676;73676;73676;4416;8917
73677;73677;73677;3393;1195
73678;73678;73678;4707;4128
73679;73679;73679;1974;1035
73680;73680;73680;9994;4118
73681;73681;73681;5671;574
73682;73682;73682;3173;5291
73683;73683;73683;6488;5036
73684;73684;73684;9518;5452
73685;73685;73685;8770;3614
73686;73686;73686;5122;1324
73687;73687;73687;8548;3160
73688;73688;73688;4364;8269
73689;73689;73689;2361;6398
73690;73690;73690;8998;120
73691;73691;73691;1738;3025
73692;73692;73692;9557;5758
73693;73693;73693;1820;6883
73694;73694;73694;713;6265
73695;73695;73695;3483;4656
73696;73696;73696;4440;2583
73697;73697;73697;3719;4537
73698;73698;73698;608;4793
73699;73699;73699;9194;9821
73700;73700;73700;2177;4640
73701;73701;73701;7323;9786
73702;73702;73702;2230;3844
73703;73703;73703;6583;4825
73704;73704;73704;6733;293
73705;73705;73705;5264;5735
73706;73706;73706;6894;504
73707;73707;73707;1978;7734
73708;73708;73708;4753;5207
73709;73709;73709;4736;7030
73710;73710;73710;8217;8170
73711;73711;73711;7362;8510
73712;73712;73712;929;8204
73713;73713;73713;2806;7280
73714;73714;73714;4415;2223
73715;73715;73715;3612;3650
73716;73716;73716;6124;9199
73717;73717;73717;7990;7263
73718;73718;73718;7649;666
73719;73719;73719;6092;8925
73720;73720;73720;638;77
73721;73721;73721;9894;1603
73722;73722;73722;6474;2871
73723;73723;73723;2328;8399
73724;73724;73724;9931;6352
73725;73725;73725;2911;696
73726;73726;73726;8305;3664
73727;73727;73727;2643;785
73728;73728;73728;570;3239
73729;73729;73729;3220;1600
73730;73730;73730;6731;1568
73731;73731;73731;9966;6413
73732;73732;73732;6129;8704
73733;73733;73733;2537;4827
73734;73734;73734;4029;8008
73735;73735;73735;1243;1433
73736;73736;73736;4600;8472
73737;73737;73737;5542;5606
73738;73738;73738;6543;8332
73739;73739;73739;2542;202
73740;73740;73740;7851;6011
73741;73741;73741;169;1391
73742;73742;73742;3523;7359
73743;73743;73743;6140;6185
73744;73744;73744;4867;2227
73745;73745;73745;1494;6736
73746;73746;73746;6637;1407
73747;73747;73747;5487;2632
73748;73748;73748;1894;2178
73749;73749;73749;9412;233
73750;73750;73750;4201;2703
73751;73751;73751;5006;1671
73752;73752;73752;1204;8946
73753;73753;73753;9323;1195
73754;73754;73754;7319;2994
73755;73755;73755;8291;7218
73756;73756;73756;2040;8269
73757;73757;73757;5430;1432
73758;73758;73758;3995;7850
73759;73759;73759;6966;9749
73760;73760;73760;6299;688
73761;73761;73761;9655;4965
73762;73762;73762;7588;1864
73763;73763;73763;1507;9725
73764;73764;73764;442;8390
73765;73765;73765;6327;5992
73766;73766;73766;2810;7023
73767;73767;73767;960;4067
73768;73768;73768;5456;4245
73769;73769;73769;3694;8091
73770;73770;73770;8960;6398
73771;73771;73771;7972;8053
73772;73772;73772;5057;3323
73773;73773;73773;7330;5835
73774;73774;73774;2879;2762
73775;73775;73775;1588;264
73776;73776;73776;7094;794
73777;73777;73777;1952;2353
73778;73778;73778;6557;3419
73779;73779;73779;7209;7249
73780;73780;73780;5800;9521
73781;73781;73781;2452;1788
73782;73782;73782;3415;264
73783;73783;73783;1174;4317
73784;73784;73784;9342;6926
73785;73785;73785;4056;803
73786;73786;73786;4454;8619
73787;73787;73787;6352;7547
73788;73788;73788;3048;3159
73789;73789;73789;8726;6446
73790;73790;73790;7193;4032
73791;73791;73791;413;841
73792;73792;73792;9771;3297
73793;73793;73793;547;3608
73794;73794;73794;9535;2289
73795;73795;73795;5508;2076
73796;73796;73796;4858;6902
73797;73797;73797;7360;9003
73798;73798;73798;7767;8423
73799;73799;73799;4309;4141
73800;73800;73800;9535;30
73801;73801;73801;5671;8507
73802;73802;73802;3467;2287
73803;73803;73803;7632;9751
73804;73804;73804;4275;5137
73805;73805;73805;9228;5721
73806;73806;73806;9020;3542
73807;73807;73807;7830;5069
73808;73808;73808;9649;3324
73809;73809;73809;1662;1092
73810;73810;73810;7494;497
73811;73811;73811;8876;8046
73812;73812;73812;3691;5594
73813;73813;73813;8782;4739
73814;73814;73814;201;4152
73815;73815;73815;9961;1501
73816;73816;73816;1110;9337
73817;73817;73817;3956;2245
73818;73818;73818;408;9291
73819;73819;73819;3441;8371
73820;73820;73820;1470;4256
73821;73821;73821;3596;1767
73822;73822;73822;5728;5094
73823;73823;73823;9522;4735
73824;73824;73824;6839;2856
73825;73825;73825;1346;7111
73826;73826;73826;315;6807
73827;73827;73827;2500;5681
73828;73828;73828;8211;4509
73829;73829;73829;9502;6732
73830;73830;73830;5852;7622
73831;73831;73831;1707;2468
73832;73832;73832;3336;4913
73833;73833;73833;9253;5970
73834;73834;73834;8995;1625
73835;73835;73835;188;8763
73836;73836;73836;1155;5567
73837;73837;73837;9752;7862
73838;73838;73838;8812;2718
73839;73839;73839;3709;3582
73840;73840;73840;7649;944
73841;73841;73841;8355;669
73842;73842;73842;7023;4109
73843;73843;73843;234;1549
73844;73844;73844;8881;1753
73845;73845;73845;9406;4484
73846;73846;73846;9003;924
73847;73847;73847;2762;2023
73848;73848;73848;9425;5951
73849;73849;73849;8561;4152
73850;73850;73850;750;646
73851;73851;73851;3746;8000
73852;73852;73852;8769;6183
73853;73853;73853;8639;5297
73854;73854;73854;6762;125
73855;73855;73855;483;1588
73856;73856;73856;4823;9931
73857;73857;73857;4009;4382
73858;73858;73858;3172;9293
73859;73859;73859;7666;2129
73860;73860;73860;5865;8232
73861;73861;73861;2441;7956
73862;73862;73862;1820;1161
73863;73863;73863;1690;6011
73864;73864;73864;8533;474
73865;73865;73865;5731;8637
73866;73866;73866;1402;4929
73867;73867;73867;3087;2256
73868;73868;73868;8635;8781
73869;73869;73869;5368;7324
73870;73870;73870;4359;8557
73871;73871;73871;3473;2093
73872;73872;73872;4575;8807
73873;73873;73873;5245;2723
73874;73874;73874;3294;4382
73875;73875;73875;4020;1227
73876;73876;73876;3043;7869
73877;73877;73877;801;2923
73878;73878;73878;5088;6172
73879;73879;73879;5437;8420
73880;73880;73880;7912;6911
73881;73881;73881;3005;6547
73882;73882;73882;1415;167
73883;73883;73883;6020;9481
73884;73884;73884;2643;9860
73885;73885;73885;6159;7888
73886;73886;73886;9367;2806
73887;73887;73887;2746;7224
73888;73888;73888;598;1108
73889;73889;73889;4055;2655
73890;73890;73890;9596;4217
73891;73891;73891;6076;6956
73892;73892;73892;5756;8976
73893;73893;73893;6397;8914
73894;73894;73894;6248;2652
73895;73895;73895;2539;4429
73896;73896;73896;6833;6884
73897;73897;73897;6337;974
73898;73898;73898;8326;9413
73899;73899;73899;5791;8099
73900;73900;73900;2931;4359
73901;73901;73901;801;6674
73902;73902;73902;7900;723
73903;73903;73903;5797;110
73904;73904;73904;4387;8819
73905;73905;73905;5220;5605
73906;73906;73906;8352;1386
73907;73907;73907;4527;2481
73908;73908;73908;124;3922
73909;73909;73909;8693;6678
73910;73910;73910;919;1882
73911;73911;73911;995;8419
73912;73912;73912;2551;131
73913;73913;73913;568;4977
73914;73914;73914;9747;3056
73915;73915;73915;4661;2889
73916;73916;73916;4130;7960
73917;73917;73917;2046;1372
73918;73918;73918;8348;2917
73919;73919;73919;4851;8626
73920;73920;73920;5456;4277
73921;73921;73921;2047;8407
73922;73922;73922;3970;1483
73923;73923;73923;6263;2940
73924;73924;73924;1405;2921
73925;73925;73925;5576;9238
73926;73926;73926;7310;1364
73927;73927;73927;8461;8575
73928;73928;73928;6043;1510
73929;73929;73929;9349;6642
73930;73930;73930;8348;2419
73931;73931;73931;3180;8555
73932;73932;73932;8663;8664
73933;73933;73933;3728;399
73934;73934;73934;1298;8005
73935;73935;73935;2624;7436
73936;73936;73936;9596;9434
73937;73937;73937;1538;7341
73938;73938;73938;8951;128
73939;73939;73939;8282;1013
73940;73940;73940;13;3513
73941;73941;73941;2831;1653
73942;73942;73942;9773;2353
73943;73943;73943;6262;2646
73944;73944;73944;2643;3779
73945;73945;73945;3558;4304
73946;73946;73946;2816;8218
73947;73947;73947;6227;3248
73948;73948;73948;8890;6484
73949;73949;73949;8756;8647
73950;73950;73950;9304;3422
73951;73951;73951;604;8801
73952;73952;73952;2343;6532
73953;73953;73953;7600;5175
73954;73954;73954;3008;7835
73955;73955;73955;2881;6457
73956;73956;73956;4047;9851
73957;73957;73957;3020;9718
73958;73958;73958;6834;9996
73959;73959;73959;3064;8524
73960;73960;73960;6836;4977
73961;73961;73961;1741;2211
73962;73962;73962;1205;5471
73963;73963;73963;7563;8614
73964;73964;73964;4212;9331
73965;73965;73965;2709;5742
73966;73966;73966;669;1367
73967;73967;73967;9142;6829
73968;73968;73968;437;2136
73969;73969;73969;6093;3721
73970;73970;73970;3983;1072
73971;73971;73971;6175;2232
73972;73972;73972;2436;4356
73973;73973;73973;203;3357
73974;73974;73974;5273;9372
73975;73975;73975;256;6533
73976;73976;73976;3121;6533
73977;73977;73977;3520;2109
73978;73978;73978;7240;4095
73979;73979;73979;1642;4345
73980;73980;73980;4017;4903
73981;73981;73981;2714;1748
73982;73982;73982;8766;2532
73983;73983;73983;9706;6205
73984;73984;73984;7527;9941
73985;73985;73985;2233;1151
73986;73986;73986;574;5575
73987;73987;73987;1323;1619
73988;73988;73988;6110;6326
73989;73989;73989;8140;9605
73990;73990;73990;3308;9630
73991;73991;73991;9576;8369
73992;73992;73992;5414;5776
73993;73993;73993;3885;8903
73994;73994;73994;7545;583
73995;73995;73995;7548;7041
73996;73996;73996;2494;4155
73997;73997;73997;4927;700
73998;73998;73998;7265;8343
73999;73999;73999;519;5698
74000;74000;74000;51;5583
74001;74001;74001;9853;1538
74002;74002;74002;1270;749
74003;74003;74003;9309;4232
74004;74004;74004;2453;470
74005;74005;74005;405;5226
74006;74006;74006;1595;1275
74007;74007;74007;3750;7160
74008;74008;74008;2973;9844
74009;74009;74009;3154;1537
74010;74010;74010;636;8982
74011;74011;74011;6552;8860
74012;74012;74012;7638;2260
74013;74013;74013;2793;9295
74014;74014;74014;2888;569
74015;74015;74015;7551;1146
74016;74016;74016;6485;9516
74017;74017;74017;9978;1119
74018;74018;74018;8683;7138
74019;74019;74019;3428;2313
74020;74020;74020;4298;3312
74021;74021;74021;7918;6241
74022;74022;74022;2099;5918
74023;74023;74023;3533;2969
74024;74024;74024;7289;2272
74025;74025;74025;9873;2116
74026;74026;74026;7065;4768
74027;74027;74027;815;469
74028;74028;74028;6884;5809
74029;74029;74029;5247;311
74030;74030;74030;8079;3525
74031;74031;74031;6335;6860
74032;74032;74032;9771;9515
74033;74033;74033;8772;8126
74034;74034;74034;3473;3019
74035;74035;74035;5308;5927
74036;74036;74036;7543;3435
74037;74037;74037;2077;2652
74038;74038;74038;1561;1991
74039;74039;74039;4514;1610
74040;74040;74040;936;136
74041;74041;74041;4313;6303
74042;74042;74042;6383;9020
74043;74043;74043;3564;1357
74044;74044;74044;4682;1888
74045;74045;74045;9196;2587
74046;74046;74046;1975;8067
74047;74047;74047;7071;9479
74048;74048;74048;7149;8074
74049;74049;74049;5426;6225
74050;74050;74050;3320;1391
74051;74051;74051;7359;429
74052;74052;74052;659;8469
74053;74053;74053;817;5207
74054;74054;74054;2736;4769
74055;74055;74055;2826;9226
74056;74056;74056;21;8492
74057;74057;74057;7827;5134
74058;74058;74058;6132;6911
74059;74059;74059;4461;8054
74060;74060;74060;7130;5445
74061;74061;74061;8648;7685
74062;74062;74062;7243;6561
74063;74063;74063;4859;3896
74064;74064;74064;7380;9110
74065;74065;74065;2821;4269
74066;74066;74066;6699;9590
74067;74067;74067;1106;6298
74068;74068;74068;7706;2144
74069;74069;74069;1387;1832
74070;74070;74070;1101;3420
74071;74071;74071;7869;3395
74072;74072;74072;9399;8603
74073;74073;74073;8491;895
74074;74074;74074;7814;4436
74075;74075;74075;5249;9216
74076;74076;74076;2936;286
74077;74077;74077;483;1513
74078;74078;74078;7071;5571
74079;74079;74079;1576;5784
74080;74080;74080;5024;7283
74081;74081;74081;8499;6926
74082;74082;74082;2833;5325
74083;74083;74083;1010;8962
74084;74084;74084;656;9498
74085;74085;74085;1005;3483
74086;74086;74086;730;9415
74087;74087;74087;8481;7716
74088;74088;74088;714;2195
74089;74089;74089;7391;3559
74090;74090;74090;4615;8650
74091;74091;74091;2290;1902
74092;74092;74092;14;9009
74093;74093;74093;6193;8846
74094;74094;74094;7444;3660
74095;74095;74095;8775;7807
74096;74096;74096;7721;5718
74097;74097;74097;9004;9227
74098;74098;74098;8733;4101
74099;74099;74099;6753;6023
74100;74100;74100;5549;9716
74101;74101;74101;3751;2893
74102;74102;74102;5017;7115
74103;74103;74103;1128;2546
74104;74104;74104;7107;5178
74105;74105;74105;6942;4343
74106;74106;74106;6484;7012
74107;74107;74107;4575;7238
74108;74108;74108;8686;951
74109;74109;74109;4656;1015
74110;74110;74110;8556;14
74111;74111;74111;1775;5252
74112;74112;74112;2316;7402
74113;74113;74113;6981;823
74114;74114;74114;3231;5152
74115;74115;74115;5883;5677
74116;74116;74116;8435;3832
74117;74117;74117;1782;1724
74118;74118;74118;6734;3788
74119;74119;74119;5973;5505
74120;74120;74120;7551;9158
74121;74121;74121;446;2805
74122;74122;74122;7595;9069
74123;74123;74123;3957;5877
74124;74124;74124;1669;7718
74125;74125;74125;4355;9508
74126;74126;74126;7077;3887
74127;74127;74127;3613;6629
74128;74128;74128;1630;4007
74129;74129;74129;4150;9798
74130;74130;74130;3829;2834
74131;74131;74131;2377;8230
74132;74132;74132;4811;536
74133;74133;74133;6451;1278
74134;74134;74134;5748;7130
74135;74135;74135;5201;2224
74136;74136;74136;2011;6371
74137;74137;74137;4158;7771
74138;74138;74138;4534;8198
74139;74139;74139;9369;5887
74140;74140;74140;8269;7423
74141;74141;74141;8599;8644
74142;74142;74142;993;4976
74143;74143;74143;4072;3793
74144;74144;74144;5870;9330
74145;74145;74145;9839;4311
74146;74146;74146;1842;7357
74147;74147;74147;1349;2778
74148;74148;74148;7715;2804
74149;74149;74149;7208;5723
74150;74150;74150;5499;1245
74151;74151;74151;5028;6695
74152;74152;74152;9828;5293
74153;74153;74153;2783;4338
74154;74154;74154;7617;5263
74155;74155;74155;9007;1963
74156;74156;74156;5332;2458
74157;74157;74157;1677;505
74158;74158;74158;7484;2320
74159;74159;74159;9662;3741
74160;74160;74160;2280;1053
74161;74161;74161;7744;915
74162;74162;74162;737;5448
74163;74163;74163;1808;9407
74164;74164;74164;6476;4817
74165;74165;74165;643;3507
74166;74166;74166;5272;1289
74167;74167;74167;9241;486
74168;74168;74168;4658;4675
74169;74169;74169;3243;1257
74170;74170;74170;8411;6314
74171;74171;74171;7102;2626
74172;74172;74172;994;8339
74173;74173;74173;8068;5497
74174;74174;74174;1228;4067
74175;74175;74175;6072;602
74176;74176;74176;2472;6548
74177;74177;74177;552;2267
74178;74178;74178;5972;2556
74179;74179;74179;3026;8121
74180;74180;74180;3885;3002
74181;74181;74181;7629;7553
74182;74182;74182;3948;1720
